timestamp,speed_mph,incident_text,max_severity,n_incidents,affected_streets,weather,temperature_f
2017-02-15 22:00:00,61.43,Slow lane blocked due to accident on Nova Albion Way at Golden Hinde Blvd. | Multi-vehicle accident on CA-85 Southbound at Exits 10 11A CA-17.,3,5,"Nova Albion Way, CA-85 S, I-580 E",Mostly Cloudy,60.9
2017-02-15 23:00:00,61.32,Right hand shoulder blocked due to accident now on the shoulder on San Bruno Ave Northbound at US-101.,2,1,San Bruno Ave,Mostly Cloudy,59.0
2017-02-16 00:00:00,61.12,8th lane blocked due to accident on I-80 Westbound at Exits 8A 8B I-880. | Accident on Harbor View Ave at Barth Ave.,3,2,"I-80 W, Barth Ave",Overcast,60.6
2017-02-16 01:00:00,60.84,Right hand shoulder blocked due to accident on I-580 Eastbound at Exit 44A San Ramon Rd.,3,1,San Ramon Rd,Overcast,61.0
2017-02-16 02:00:00,60.78,Normal traffic flow,0,0,,Clear,58.4
2017-02-16 03:00:00,60.97,Accident on 51st St both ways at Shattuck Ave.,2,1,Shattuck Ave,Overcast,61.0
2017-02-16 04:00:00,61.11,At Oak St - Accident. | At Curtner Ave/Exit 3 - Accident.,3,3,"Nimitz Fwy S, Guadalupe Fwy S, I-880 N",Heavy Rain,59.7
2017-02-16 05:00:00,50.38,Accident on Gloria Ave both ways at Hills Dr. | At I-580 - Accident.,4,3,"E Hills Dr, I-680 S, I-580 W",Light Rain,55.2
2017-02-16 06:00:00,32.05,Slow lane blocked due to accident on CA-87 Southbound before Curtner Ave. | #1 lane blocked and left hand shoulder blocked due to accident on I-280 Northbound at CA-1.,3,7,"Guadalupe Fwy S, John Daly Blvd, Junipero Serra Fwy N",Light Rain,56.9
2017-02-16 07:00:00,27.62,Accident on I-80 Westbound at Buchanan St. On the median. | Accident on I-80 I-580 Westbound before Gilman St.,3,17,"Eastshore Fwy W, I-580 E, I-580 W",Mostly Cloudy,58.2
2017-02-16 08:00:00,23.18,Right hand shoulder blocked due to accident on I-580 Westbound before Exit 10A 23rd St. | Accident on US-101 Northbound near Peninsula Ave. On the median.,3,15,"I-580 W, US-101 N, I-580 E",Mostly Cloudy,58.8
2017-02-16 09:00:00,28.99,Right hand shoulder blocked due to accident on US-101 Northbound before Exit 414B CA-92. | Accident on I-580 Westbound at Exit 10A 23rd St. On the median.,4,7,"US-101 N, I-580 W, I-580 E",Mostly Cloudy,60.1
2017-02-16 10:00:00,52.12,Right hand shoulder blocked due to accident on I-680 Southbound at Exits 18 18A Vargas Rd. | Accident on Mountain View Way at Handley Trl.,3,7,"I-680 S, Mountain View Way, US-101 N",Mostly Cloudy,61.4
2017-02-16 11:00:00,62.43,Accident on CA-92 Eastbound at Exit 11 Alameda de Las Pulgas. On the median. | #2-3 lane blocked and right hand shoulder blocked due to accident on CA-17 Southbound before I-880.,3,14,"CA-92 E, I-280 S, I-880 S",Scattered Clouds,63.1
2017-02-16 12:00:00,59.39,Right hand shoulder blocked due to accident on CA-1 Northbound after Serramonte Blvd. | Accident on I-80 I-580 Eastbound after Exits 12 13A I-580.,3,6,"Cabrillo Hwy N, I-580 W, CA-24 W",Mostly Cloudy,63.3
2017-02-16 13:00:00,60.85,Accident on I-880 Northbound at 29th Ave. | Accident on CA-185 Mission Blvd at Medford Ave.,3,7,"I-880 N, Medford Ave, I-680 S",Partly Cloudy,63.3
2017-02-16 14:00:00,63.0,Accident on US-101 Northbound at Exit 411 Holly St. | Accident on Andrade Rd at Mission Rd.,3,4,"Holly St, Andrade Rd, Nimitz Fwy S",Partly Cloudy,63.6
2017-02-16 15:00:00,62.18,#4 lane blocked due to accident on I-80 Eastbound at Exit 18 San Pablo Dam Rd. | At I-880/CA-17 - Accident.,3,3,"I-80 E, I-280 S, Spear St",Scattered Clouds,63.7
2017-02-16 16:00:00,62.09,Slow lane blocked due to accident on I-280 Southbound at Exits 1 1B 2 11th St. | Accident on Pineville Cir at Princeton Pl.,3,3,"I-280 S, Pineville Cir, I-580 W",Scattered Clouds,62.4
2017-02-16 17:00:00,63.36,Lane blocked on exit ramp due to accident on I-880 Northbound at Exit 39A Elmwood Ave. | Lane blocked on exit ramp due to accident on CA-13 Warren Fwy Southbound at Exits 5B 5C CA-24.,3,7,"I-880 N, Broadway, Nimitz Fwy S",Scattered Clouds,58.4
2017-02-16 18:00:00,60.68,Lane blocked on entry ramp due to accident on CA-17 Southbound at I-880. | Lane blocked on entry ramp due to accident on CA-87 Northbound at County Hwy-G8 Almaden Expy.,3,8,"I-280 S, Highway 87 Bikeway, I-80 W",Scattered Clouds,57.7
2017-02-16 19:00:00,62.92,Lane blocked on exit ramp due to accident on I-80 I-580 Eastbound at Exits 12 13A I-580. | #3 lane blocked due to accident on I-580 Eastbound at Exit 12 I-80 I-580.,3,10,"I-580 W, US-101 S, MacDonald Ave",Clear,56.4
2017-02-16 20:00:00,63.53,Right hand shoulder blocked due to accident on I-880 Northbound at Scales. | Lane blocked on exit ramp due to accident on I-880 Southbound at Exit 40 Embarcadero.,3,4,"I-880 N, Nimitz Fwy S, CA-85 S",Mostly Cloudy,56.3
2017-02-16 21:00:00,62.93,Slow lane blocked due to accident on I-80 Eastbound at Exit 15 Potrero Ave. | Accident on I-880 Southbound before Exit 19 Thornton Ave.,3,4,"I-80 E, Nimitz Fwy S, I-680 S",Clear,54.2
2017-02-16 22:00:00,62.59,Accident on Hesperian Blvd at Lewelling Blvd.,2,1,Lewelling Blvd,Overcast,55.0
2017-02-16 23:00:00,61.62,1st lane blocked due to accident on I-880 Southbound at Exit 40 Embarcadero. | Accident now on the shoulder on I-680 Northbound at Exit 34 Bollinger Canyon Rd.,3,2,"Nimitz Fwy S, I-680 N",Overcast,53.5
2017-02-17 00:00:00,61.12,Normal traffic flow,0,0,,Clear,58.4
2017-02-17 01:00:00,61.03,Normal traffic flow,0,0,,Clear,58.4
2017-02-17 02:00:00,60.79,Lane blocked due to accident on I-580 Westbound at Exits 29 29A 98th Ave.,3,1,I-580 E,Light Rain,55.9
2017-02-17 03:00:00,61.02,Left hand shoulder blocked due to accident on I-880 Northbound at Exit 13 Cushing Pkwy.,3,1,Fremont Blvd,Rain,55.4
2017-02-17 04:00:00,61.89,Lane blocked due to accident on I-80 Eastbound at Exits 2B 2C Harrison St. | Lane blocked due to accident and vehicles spun around on I-80 I-580 Eastbound at I-580.,3,4,"James Lick Fwy N, I-580 E, Claremont Ave",Rain,55.4
2017-02-17 05:00:00,61.19,At 12th Street/17th St - Accident. | At Treasure Island Rd - Accident.,3,4,"I-980 W, I-80 W, I-280 S",Rain,55.0
2017-02-17 06:00:00,47.62,Slow lane blocked due to accident on I-680 Southbound at Sheridan Rd. | At 7th St - Accident.,3,2,"Sheridan Rd, I-880 N",Overcast,54.0
2017-02-17 07:00:00,26.31,Accident on US-101 Southbound before Broadway. | Fast lane blocked due to accident on US-101 Southbound before Exit 417 Poplar Ave.,3,9,"Broadway, Bayshore Fwy S, CA-85 S",Light Rain,55.2
2017-02-17 08:00:00,28.57,Accident on US-101 Northbound at Exits 450A 450B Redwood Hwy. | #1 lane blocked due to accident on I-580 Westbound near Exits 2 2B Main St. SigAlert issued.,3,6,"US-101 N, I-580 W, I-980 W",Light Rain,55.2
2017-02-17 09:00:00,27.58,Accident on I-580 Westbound near Exit 7A Western Dr. | Accident on Bockman Rd at Hesperian Blvd.,3,7,"Richmond-San Rafael Brg, Hesperian Blvd, Bayshore Fwy S",Light Rain,57.7
2017-02-17 10:00:00,39.96,#2 lane blocked due to accident on US-101 Southbound at I-280. | #2 lane blocked due to accident on US-101 Southbound before Exit 433A Vermont St.,3,7,"John F Foran Fwy, James Lick Fwy S, Junipero Serra Fwy N",Light Rain,58.6
2017-02-17 11:00:00,57.13,Accident on I-980 Westbound before 18th St. | Accident on I-280 Northbound after Sneath Ln.,3,12,"I-980 W, I-280 S, CA-92 E",Light Rain,57.4
2017-02-17 12:00:00,57.05,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 439 Transit Transfer Facility. | #2 lane blocked due to accident on CA-85 Northbound at Exits 22A 22C 23 CA-237.,2,3,"Golden Gate Brg S, Norman Y Mineta Hwy, I-880 N",Light Rain,56.9
2017-02-17 13:00:00,60.09,Accident on I-280 Northbound before Exit 33 CA-92. | At Richmond-San Rafael Brg - Accident.,3,3,"Junipero Serra Fwy N, Richmond-San Rafael Brg",Overcast,57.2
2017-02-17 14:00:00,59.95,Accident on Delaware St Northbound at Pacific Blvd. | Between Bacon St and I-280/Alemany Blvd - Accident.,2,3,"S Delaware St, James Lick Fwy N, Junipero Serra Fwy N",Light Rain,57.7
2017-02-17 15:00:00,55.31,Right lane blocked due to accident on I-80 Eastbound at Exits 2B 2C Harrison St. | Accident on CA-185 Mission Blvd at Blossom Way.,3,4,"James Lick Fwy N, Blossom Way,  San Tomas Expy",Light Rain,57.5
2017-02-17 16:00:00,54.78,#1 lane blocked due to accident on CA-17 Southbound at Exits 21 22 Lark Ave. | #1 lane blocked due to accident on US-101 Southbound at Exits 398B 399 399A 399B CA-85.,2,6,"CA-17 S, Bayshore Fwy S,  E Castro Valley Blvd",Light Rain,56.0
2017-02-17 17:00:00,57.62,Left lane blocked due to accident on US-101 Southbound at Exits 400A 400B Rengstorff Ave. | #3 &amp; #4 lane blocked due to accident on US-101 Northbound at Exits 430A 430B 431 I-280.,2,4,"US-101 N, James Lick Fwy N, Redwood Hwy",Light Rain,55.1
2017-02-17 18:00:00,56.18,Slow lane blocked due to accident on CA-24 Westbound at Exits 5 5A 5B CA-13 Warren Fwy. | Accident on US-101 Southbound at Exit 408 Woodside Rd.,3,9,"CA-24 W, Woodside Rd, I-280 S",Light Rain,55.3
2017-02-17 19:00:00,56.27,#1 lane blocked due to accident on I-280 Northbound at Exit 33 CA-92. | Accident on Washington St near Homestead Rd.,3,7,"Junipero Serra Fwy N, Homestead Rd, US-101 N",Rain,55.1
2017-02-17 20:00:00,56.72,Left lane blocked due to accident on I-280 Southbound at Exits 1C 5A 5B CA-17. | Accident on I-680 Northbound at Exits 30A 30B I-580.,3,7,"I-280 S, I-680 N, I-580 W",Light Rain,54.5
2017-02-17 21:00:00,58.72,Right lane blocked due to accident on I-880 Northbound at Exits 46A 46B Grand Ave. | Accident on I-280 Southbound at Exit 29 Edgewood Rd.,3,8,"W Grand Ave, Junipero Serra Fwy N, Auto Mall Pkwy",Overcast,55.0
2017-02-17 22:00:00,59.93,Lane blocked on exit ramp due to accident on I-280 Northbound near exit 39. | Lane blocked on exit ramp due to accident on I-680 Southbound at exit 12.,3,5,"Junipero Serra Fwy N, I-680 S, Peralta Blvd",Overcast,54.5
2017-02-17 23:00:00,61.09,Accident on I-280 Southbound at Exit 56 Pennsylvania Ave. | Queueing traffic and 5th &amp; 6th lane blocked due to serious accident on I-80 I-580 Eastbound at Exits 12 13A I-580.,3,5,"I-280 S, I-580 W, I-680 S",Overcast,55.2
2017-02-18 00:00:00,61.93,Normal traffic flow,0,0,,Clear,58.4
2017-02-18 01:00:00,60.92,Normal traffic flow,0,0,,Clear,58.4
2017-02-18 02:00:00,60.91,Slow lane blocked due to accident on I-280 Southbound at Exits 2B 3A 3B CA-87 Guadalupe Pkwy. | One lane blocked due to accident on I-280 Northbound at Exits 1 1B 2 11th St.,3,2,"Guadalupe Pkwy S, Sinclair Fwy N",Light Rain,53.4
2017-02-18 03:00:00,60.93,One lane blocked due to accident on US-101 Northbound at Exits 433 433B 433C San Francisco-Oakland Bay Bridge. | At Peninsula Ave/Exit 417B - Accident.,2,2,"San Francisco-Oakland Bay Bridge, Peninsula Ave",Overcast,53.1
2017-02-18 04:00:00,60.38,One lane blocked due to accident on US-101 Northbound at Exit 422 Airport Access Rd. | One lane blocked due to accident on US-101 Southbound at Exits 419A 419B Rollins Rd.,2,2,"US-101 N, Bayshore Fwy S",Overcast,53.1
2017-02-18 05:00:00,57.73,Accident on I-80 Westbound near Exits 2B 2C Harrison St. | #3 and #4 lane blocked due to accident on US-101 Northbound at Exit 417B Airport Blvd.,3,2,"James Lick Fwy N, US-101 N",Overcast,53.4
2017-02-18 06:00:00,60.07,One lane blocked due to accident on I-80 Eastbound at Exits 2 2A Harrison St.,3,1,James Lick Fwy N,Overcast,53.1
2017-02-18 07:00:00,62.64,Normal traffic flow,0,0,,Clear,58.4
2017-02-18 08:00:00,61.27,Normal traffic flow,0,0,,Clear,58.4
2017-02-18 09:00:00,57.58,Lane blocked due to accident on I-880 Southbound at Exit 24 Whipple Rd. | Accident on I-80 I-580 Westbound at Exit 9 I-580.,3,3,"I-880 N, Eastshore Fwy W, I-580 W",Mostly Cloudy,54.9
2017-02-18 10:00:00,60.18,Normal traffic flow,0,0,,Clear,58.4
2017-02-18 11:00:00,60.13,Right hand shoulder blocked due to accident on US-101 Northbound at Exits 419A 419B Rollins Rd. | Accident on I-880 Northbound in Fremont.,2,2,"US-101 N, I-880 N",Mostly Cloudy,56.5
2017-02-18 12:00:00,59.79,Lane blocked due to accident on US-101 Northbound before Exits 449 449A Tamalpais Dr. | Accident on US-101 Northbound before Exit 417B Airport Blvd.,2,3,"US-101 N, Bayshore Fwy S, CA-242 S",Mostly Cloudy,56.1
2017-02-18 13:00:00,60.12,Right hand shoulder blocked due to accident on CA-24 Westbound at Exits 2 2B I-980. | Right hand shoulder blocked due to accident on I-880 Southbound at I-880 Exits 30 31A / Hesperian Blvd.,2,2,"I-580 E, Nimitz Fwy S",Mostly Cloudy,58.4
2017-02-18 14:00:00,61.49,Accident on I-80 Eastbound at Exit 20 Blume Dr. | Lane blocked due to accident on I-80 Eastbound at Exit 21 Appian Way.,3,2,I-80 E,Mostly Cloudy,61.0
2017-02-18 15:00:00,60.76,One lane blocked due to accident on I-680 Northbound at Exits 1B 1C King Rd.,3,1,I-680 N,Overcast,55.4
2017-02-18 16:00:00,60.04,Accident on Bryant St Northbound at I-80.,2,1,Bryant St,Mostly Cloudy,57.0
2017-02-18 17:00:00,60.19,Normal traffic flow,0,0,,Clear,58.4
2017-02-18 18:00:00,58.97,One lane blocked due to accident on I-880 Northbound at Exit 38 CA-77 42nd Ave. | One lane blocked due to accident on I-680 Northbound at Exit 8 CA-237 Calaveras Blvd.,3,4,"I-880 N, I-680 N, Nimitz Fwy S",Mostly Cloudy,52.2
2017-02-18 19:00:00,62.04,Accident on Appian Way Northbound at Sobrante Ave. | Accident on I-80 Eastbound at El Portal Dr.,3,4,"Appian Way, I-80 E, Paseo Grande",Overcast,51.6
2017-02-18 20:00:00,63.1,Between I-580 and Stoneridge Dr - Accident.,3,1,I-680 S,Clear,48.0
2017-02-18 21:00:00,62.51,One lane blocked due to accident on US-101 Van Ness Ave Southbound at Otis St. | One lane blocked due to accident on CA-24 Westbound at Exits 2 2B I-980.,3,6,"Mission St, I-580 W, E Duane Ave",Overcast,50.5
2017-02-18 22:00:00,62.92,One lane blocked due to accident on I-80 I-580 Westbound at I-580. | One lane blocked due to accident on I-880 Southbound at Exit 41B I-980.,3,4,"I-80 W, Nimitz Fwy S, I-880 S",Overcast,53.1
2017-02-18 23:00:00,62.24,Accident on Davona Dr Westbound at Wicklow Ln.,2,1,Davona Dr,Partly Cloudy,48.0
2017-02-19 00:00:00,61.66,Accident on I-880 Southbound at Exits 33A 33B Marina Blvd. | Accident on I-880 Southbound at Exit 22 Fremont Blvd.,3,5,"Marina Blvd, I-880 N, Mowry Ave",Overcast,50.6
2017-02-19 01:00:00,61.31,Accident on I-80 Eastbound at Exits 1 1C Bryant St. | Accident on I-580 Eastbound at Exit 35 Strobridge Ave.,3,2,"I-80 W, I-580 E",Overcast,52.0
2017-02-19 02:00:00,61.07,Accident on US-101 Southbound at Lincoln Ave.,2,1,US-101 N,Overcast,48.2
2017-02-19 03:00:00,61.05,Normal traffic flow,0,0,,Clear,58.4
2017-02-19 04:00:00,61.24,Normal traffic flow,0,0,,Clear,58.4
2017-02-19 05:00:00,61.61,Accident on Page Mill Rd at CA-35 Skyline Blvd. | Accident on I-880 Northbound at Alvarado Blvd.,3,3,"Page Mill Rd, I-880 N",Overcast,50.0
2017-02-19 06:00:00,61.94,Accident on I-580 Eastbound at CA-24 Exits 2 2B. | Accident on US-101 Northbound at Exits 381 382 Yerba Buena Rd.,3,2,"I-580 E, Yerba Buena Rd",Mostly Cloudy,50.6
2017-02-19 07:00:00,62.23,Accident on US-101 Northbound near Exit 442 Sausalito Lateral.,2,1,Golden Gate Brg N,Overcast,50.0
2017-02-19 08:00:00,62.47,Accident on US-101 Northbound at Exits 447 447B CA-131 Blithedale Ave. | At Central Ave - Accident.,3,2,"Tiburon Blvd, I-80 E",Mostly Cloudy,52.0
2017-02-19 09:00:00,62.75,Normal traffic flow,0,0,,Clear,58.4
2017-02-19 10:00:00,64.75,#1 lane blocked due to accident on I-580 Westbound at Exits 8B 19A I-80 I-580.,3,1,I-580 W,Light Rain,54.0
2017-02-19 11:00:00,61.25,Normal traffic flow,0,0,,Clear,58.4
2017-02-19 12:00:00,59.12,Right hand shoulder blocked due to multi-vehicle accident on I-80 Eastbound at Exit 13 I-580.,2,1,I-80 E,Light Rain,54.0
2017-02-19 13:00:00,61.41,Accident on I-80 Eastbound at Exits 8A 8B I-880. | Accident on I-680 Southbound at Exits 1B 1C King Rd.,3,2,"I-80 E, I-680 S",Overcast,57.1
2017-02-19 14:00:00,61.52,Multi-vehicle accident on US-101 Northbound at Exits 447 447B CA-131 Blithedale Ave. | Multi-vehicle accident on I-880 Northbound at Exit 5 Brokaw Rd.,3,2,"US-101 N, E Brokaw Rd",Light Rain,53.4
2017-02-19 15:00:00,60.92,Right hand shoulder blocked due to accident on CA-87 Guadalupe Pkwy Northbound at Exits 9A 9B US-101.,2,1,Bayshore Fwy S,Light Rain,55.0
2017-02-19 16:00:00,60.46,Right hand shoulder blocked due to accident on I-880 Southbound at Exit 36 Hegenberger Rd.,3,1,Nimitz Fwy S,Overcast,57.0
2017-02-19 17:00:00,63.72,Accident on US-101 Northbound at Exit 439 Transit Transfer Facility. | Accident on Marsh Creek Rd in Blackhawk.,3,4,"US-101 N, Marsh Creek Rd, CA-242 S",Light Rain,54.8
2017-02-19 18:00:00,63.48,Accident on County Hwy-G2 Lawrence Expy at Arques Ave.,2,1,E Arques Ave,Overcast,53.1
2017-02-19 19:00:00,63.09,Lane blocked due to accident on US-101 Southbound at Exit 439 Transit Transfer Facility. | Right hand shoulder blocked due to accident on I-580 Westbound at Exit 32B Fairmont Dr.,3,5,"US-101 S, Fairmont Dr, I-580 W",Overcast,56.0
2017-02-19 20:00:00,62.7,Normal traffic flow,0,0,,Clear,58.4
2017-02-19 21:00:00,62.83,Accident on I-80 Westbound at Exit 4A Treasure Is.,3,1,San Francisco-Oakland Bay Brg E,Overcast,57.0
2017-02-19 22:00:00,62.42,Accident on I-80 Westbound at Exits 2B 2C Harrison St. | Accident on Hesperian Blvd at Paseo Grande.,3,2,"I-80 W, Paseo Grande",Overcast,57.0
2017-02-19 23:00:00,62.62,Accident on US-101 Northbound at Exits 423A 423B 423C I-380. | Accident on I-280 Southbound at Exit 6 Winchester Blvd.,3,4,"Bayshore Fwy S, S Winchester Blvd, I-880 S",Light Rain,54.7
2017-02-20 00:00:00,62.05,Normal traffic flow,0,0,,Clear,58.4
2017-02-20 01:00:00,61.83,Lane blocked due to accident on Conestoga Way both ways at Buckboard Way. | Lane blocked due to accident on US-101 Southbound at Exits 419A 419B Rollins Rd.,2,2,"Buckboard Way, Bayshore Fwy S",Light Rain,56.9
2017-02-20 02:00:00,61.92,Right hand shoulder blocked due to accident on I-380 Westbound at Exit 5 CA-82 El Camino Real. | Right hand shoulder blocked due to accident on CA-24 Westbound at Exit 9 Camino Pablo.,3,2,"I-380 W, Camino Pablo",Heavy Rain,56.0
2017-02-20 03:00:00,61.7,One lane blocked due to accident on I-80 Eastbound at Exit 19B Hilltop Dr.,3,1,I-80 W,Rain,57.0
2017-02-20 04:00:00,61.47,Lane blocked due to accident on I-580 Eastbound at Exit 44A San Ramon Rd. | Lane blocked due to accident on I-880 Northbound at Exit 13 Cushing Pkwy.,4,5,"San Ramon Rd, Fremont Blvd, I-880 N",Light Rain,55.9
2017-02-20 05:00:00,60.36,Middle lane blocked due to accident on I-80 Eastbound before 7th St. | Accident on I-680 Southbound at EB I-580.,3,8,"James Lick Fwy N, I-580 W, I-238 N",Light Rain,56.4
2017-02-20 06:00:00,56.95,Two lanes blocked due to accident on I-880 Northbound before Oak St. | #1 lane blocked and left hand shoulder blocked due to accident on I-580 Westbound before Lake Park Ave.,3,13,"I-880 N, I-580 W, Norman Y Mineta Hwy",Light Rain,56.2
2017-02-20 07:00:00,58.7,Accident on US-101 Van Ness Ave Westbound at Octavia St. | #1 lane blocked due to accident on I-380 Eastbound at Exit 6A US-101.,3,13,"S Van Ness Ave, US-101 N, Richmond-San Rafael Brg",Light Rain,57.2
2017-02-20 08:00:00,58.25,#1 lane blocked due to accident on I-280 Northbound at Exit 33 CA-92. | Slow traffic and right lane blocked due to multi-vehicle accident on I-580 Westbound at Exit 22A MacArthur Blvd.,3,11,"Junipero Serra Fwy N, I-580 W, Warren Fwy N",Light Rain,57.2
2017-02-20 09:00:00,57.72,Right hand shoulder blocked due to accident on I-880 Northbound at Exit 29 A St. | Accident on CA-17 Northbound at Exit 25 Creekside Way.,3,13,"I-880 N, CA-17 N, I-580 E",Light Rain,57.2
2017-02-20 10:00:00,57.12,Left lane blocked due to accident on I-280 Southbound at Exits 2B 3A 3B CA-87 Guadalupe Pkwy. | #1 #2 lane blocked due to accident on US-101 Northbound at Exits 390 391 CA-87 Guadalupe Pkwy.,3,15,"Sinclair Fwy N, US-101 N, I-280 S",Light Rain,57.3
2017-02-20 11:00:00,57.01,Accident on I-580 Westbound at Exits 34 35 I-238. | Accident on US-101 Northbound at Exits 400A 400B Rengstorff Ave.,3,11,"I-580 W, I-238 N, US-101 N",Light Rain,57.5
2017-02-20 12:00:00,57.58,Slow lane blocked due to accident on I-580 Eastbound at Exit 39 Eden Canyon Rd. | Right hand shoulder blocked due to accident on I-280 Northbound at San Bruno Ave.,3,9,"Paloverde Rd, I-280 S, Southbay Fwy",Light Rain,57.3
2017-02-20 13:00:00,55.82,Accident on I-680 Northbound at Exit 5A Hostetter Rd. | Accident on US-101 Northbound at Exit 406 CA-84 Marsh Rd.,3,19,"I-680 N, US-101, CA-17 N",Rain,57.0
2017-02-20 14:00:00,54.91,Accident on US-101 Northbound at Exits 454 454B San Pedro Rd. | #1 lane blocked due to accident on I-80 Eastbound at Exit 4A Treasure Is.,3,17,"N San Pedro Rd, San Francisco-Oakland Bay Brg E, John F Foran Fwy",Rain,55.9
2017-02-20 15:00:00,54.12,Accident on US-101 Northbound at Exits 396A 396B Mathilda Ave. | #1 lane blocked due to accident on CA-92 Southbound at Exits 8 8A 8B I-280.,2,8,"US-101 N, Junipero Serra Fwy N, CA-237 E",Light Rain,55.1
2017-02-20 16:00:00,58.65,#2 lane blocked due to accident on I-880 Northbound at Exit 23 Alvarado Niles Rd. | Slow lane blocked due to accident on US-101 Northbound at Exit 450B Sir Francis Drake Blvd.,3,12,"I-880 N, US-101 N, Norman Y Mineta Hwy",Heavy Rain,56.5
2017-02-20 17:00:00,57.58,Lane blocked on entry ramp due to accident on I-880 Southbound at Exit 41B I-980. | Lane blocked due to accident on I-580 Eastbound at Exits 19B 19C 19D 20 I-980.,3,17,"Nimitz Fwy S, Grove Shafter Fwy E, I-580 W",Light Rain,57.3
2017-02-20 18:00:00,56.33,2 left lane blocked due to accident on I-880 Northbound at Exit 39A Elmwood Ave. | Lane blocked on exit ramp due to accident on CA-237 Westbound at Exit 6 Great America Pkwy.,3,18,"I-880 N, CA-237 W, US-101 N",Light Rain,58.2
2017-02-20 19:00:00,57.63,#2 &amp; #3 lane blocked due to accident on I-880 Northbound at Exits 4B 4C US-101. | Accident on I-280 Northbound at Exit 40 Skyline Blvd.,3,11,"I-880 N, Hillcrest Blvd, US-101 S",Light Rain,58.0
2017-02-20 20:00:00,58.19,Lane blocked due to accident on CA-1 Northbound at I-280. | Lane blocked due to accident on I-680 Northbound at Exit 36 Crow Canyon Rd.,3,8,"I-280 N, I-680 N, Canal Blvd",Light Rain,58.2
2017-02-20 21:00:00,60.74,Accident on US-101 Northbound at Exit 408 Woodside Rd. | Accident on US-101 Northbound at Exit 406 CA-84 Marsh Rd.,2,4,"US-101 N, Bayshore Fwy S, James Lick Fwy N",Light Rain,59.0
2017-02-20 22:00:00,62.07,At US-101/Bayshore Fwy/Exit 9B - Accident.,3,1,Guadalupe Pkwy N,Light Rain,60.1
2017-02-20 23:00:00,62.02,Lane blocked and queueing traffic due to accident on I-880 Northbound at Exit 10 Dixon Landing Rd.,3,1,Nimitz Fwy N,Light Rain,57.9
2017-02-21 00:00:00,62.0,Right hand shoulder blocked due to accident now on the shoulder on I-680 Northbound at Exit 10 Scott Creek Rd.,3,1,I-680 N,Mostly Cloudy,57.9
2017-02-21 01:00:00,61.8,Three lanes blocked due to accident on I-80 I-580 Eastbound at Exit 11 I-580. | Slow lane blocked due to accident on I-280 Northbound at Exits 12A 12B CA-85.,3,6,"I-580 W, Norman Y Mineta Hwy, CA-17 N",Light Rain,57.6
2017-02-21 02:00:00,61.72,Lane blocked due to accident on CA-92 Eastbound at Exit 10 Hillsdale Blvd. | Right hand shoulder blocked due to accident on I-280 Southbound at Exit 7 Saratoga Ave.,3,11,"CA-92 E, Saratoga Ave, I-880 S",Mostly Cloudy,56.5
2017-02-21 03:00:00,61.93,Accident on CA-24 Westbound near Exit 11 Acalanes Rd. | Accident on Crow Canyon Rd near Bellina Canyon Rd.,3,3,"Acalanes Rd, Bellina Canyon Rd, CA-242 S",Clear,57.0
2017-02-21 04:00:00,62.07,Right hand shoulder blocked due to accident on CA-262 Mission Blvd Westbound at I-880. | Lane blocked due to accident on I-580 Eastbound after Exit 51 Isabel Ave.,3,5,"I-880 N, Isabel Ave, I-680 N",Overcast,55.7
2017-02-21 05:00:00,62.52,Middle lane blocked and right hand shoulder blocked due to accident on I-580 Westbound before Castro Valley Blvd. | At Whipple Ave/Exit 409 - Accident. Left lane blocked.,3,4,"I-580 W, US-101 N, I-680 S",Mostly Cloudy,54.7
2017-02-21 06:00:00,43.02,At San Mateo Bridge - Accident. | At 3rd Ave/Exit 416 - Accident.,3,6,"J Arthur Younger Fwy W, E 3rd Ave, I-280 S",Mostly Cloudy,54.2
2017-02-21 07:00:00,24.12,Accident on I-680 Northbound before Exit 48 Main St. | Accident on I-280 Northbound before Exit 9 County Hwy-G2 Lawrence Expy.,3,2,"I-680 S, Junipero Serra Fwy N",Light Rain,53.6
2017-02-21 08:00:00,24.79,At 23rd Ave - Accident. Left lane blocked.,2,1,I-880 N,Light Rain,55.9
2017-02-21 09:00:00,37.67,Accident on CA-92 Jackson St Eastbound at Exit 25B Hesperian Blvd. | At Union Ave - Accident. Left lane blocked.,3,7,"W Jackson St, Norman Y Mineta Hwy, Nimitz Fwy S",Mostly Cloudy,57.6
2017-02-21 10:00:00,52.81,At I-280/CA-17 - Accident.,2,1,I-880 S,Mostly Cloudy,55.0
2017-02-21 11:00:00,60.59,Lane blocked on entry ramp due to accident on I-280 Southbound at Exits 4 5A Meridian Ave. | At Winton Ave - Accident.,3,3,"Meridian Ave, Nimitz Fwy S, I-880 N",Mostly Cloudy,57.7
2017-02-21 12:00:00,61.61,Accident on CA-85 Northbound after Exit 9 Union Ave. | Accident on US-101 Southbound before Toll Plaza.,3,8,"Norman Y Mineta Hwy, Golden Gate Brg S, Sneath Ln",Mostly Cloudy,58.7
2017-02-21 13:00:00,61.78,At Hesperian Blvd - Accident. | At 7th St/10th St/Virginia St - Accident.,2,2,"I-880 N, Sinclair Fwy N",Mostly Cloudy,60.1
