Velocidad_Real,Prediccion_Promedio_Historico,Prediccion_MLP_RedNeuronal,Prediccion_ARIMA
61.67,58.373182733812946,57.29723028512864,62.57105415213083
61.14,58.373182733812946,59.954959497549034,62.57105415213083
62.18,58.373182733812946,60.53643707440709,62.57105415213083
60.36,58.373182733812946,62.074757123881405,62.57105415213083
60.7,58.373182733812946,59.13825920464658,62.57105415213083
61.07,58.373182733812946,61.422484765642885,62.57105415213083
61.37,58.373182733812946,60.953170915133846,62.57105415213083
62.14,58.373182733812946,61.71254864376684,62.57105415213083
61.82,58.373182733812946,61.31862398909447,62.57105415213083
61.39,58.373182733812946,60.72210395094885,62.57105415213083
61.8,58.373182733812946,60.845837948560764,62.57105415213083
61.58,58.373182733812946,61.57700864846044,62.57105415213083
61.52,58.373182733812946,61.45757485760211,62.57105415213083
61.39,58.373182733812946,61.46300288255565,62.57105415213083
61.0,58.373182733812946,61.082200560469325,62.57105415213083
61.08,58.373182733812946,61.024784721417184,62.57105415213083
61.18,58.373182733812946,61.22015010448904,62.57105415213083
62.8,58.373182733812946,61.16453110918021,62.57105415213083
63.19,58.373182733812946,62.60227712468953,62.57105415213083
47.44,58.373182733812946,61.73030519692331,62.57105415213083
32.55,58.373182733812946,31.717414721392434,62.57105415213083
24.78,58.373182733812946,30.676593249587032,62.57105415213083
28.98,58.373182733812946,29.42651511630331,62.57105415213083
40.18,58.373182733812946,52.205293400091904,62.57105415213083
61.42,58.373182733812946,54.45693762209624,62.57105415213083
61.37,58.373182733812946,59.451344205529956,62.57105415213083
51.95,58.373182733812946,60.703941001118025,62.57105415213083
60.35,58.373182733812946,53.055035013436914,62.57105415213083
61.57,58.373182733812946,60.26488460225542,62.57105415213083
61.28,58.373182733812946,60.352652029987816,62.57105415213083
61.75,58.373182733812946,58.80283550703941,62.57105415213083
63.01,58.373182733812946,60.706201120495074,62.57105415213083
63.91,58.373182733812946,61.887446160016246,62.57105415213083
63.08,58.373182733812946,62.689509563766755,62.57105415213083
62.08,58.373182733812946,61.407858849470884,62.57105415213083
62.55,58.373182733812946,61.0927268384877,62.57105415213083
61.93,58.373182733812946,62.886285411074184,62.57105415213083
61.7,58.373182733812946,62.3224376651529,62.57105415213083
61.33,58.373182733812946,62.17800978336481,62.57105415213083
61.18,58.373182733812946,61.31645804338758,62.57105415213083
60.94,58.373182733812946,61.67024841367015,62.57105415213083
61.54,58.373182733812946,61.141470581529525,62.57105415213083
62.18,58.373182733812946,61.73699082392933,62.57105415213083
62.64,58.373182733812946,61.70250591405138,62.57105415213083
62.92,58.373182733812946,61.77912389821085,62.57105415213083
62.69,58.373182733812946,61.72910666016839,62.57105415213083
60.84,58.373182733812946,61.678783248183734,62.57105415213083
60.38,58.373182733812946,59.56077874114933,62.57105415213083
60.48,58.373182733812946,60.99686859395599,62.57105415213083
60.23,58.373182733812946,61.658099204454615,62.57105415213083
60.51,58.373182733812946,61.09173547632461,62.57105415213083
59.86,58.373182733812946,60.670925712530796,62.57105415213083
60.28,58.373182733812946,59.5577496682836,62.57105415213083
60.28,58.373182733812946,60.51201476473146,62.57105415213083
61.28,58.373182733812946,59.96185510303705,62.57105415213083
60.92,58.373182733812946,61.17604428798372,62.57105415213083
62.82,58.373182733812946,59.802190666667904,62.57105415213083
62.39,58.373182733812946,62.306869741175916,62.57105415213083
62.47,58.373182733812946,60.62837416000484,62.57105415213083
62.68,58.373182733812946,61.81919891350886,62.57105415213083
62.48,58.373182733812946,61.53905961483739,62.57105415213083
61.82,58.373182733812946,62.270568998683565,62.57105415213083
61.36,58.373182733812946,61.55731884173136,62.57105415213083
61.32,58.373182733812946,61.52173752122948,62.57105415213083
61.16,58.373182733812946,61.852481420899984,62.57105415213083
61.34,58.373182733812946,61.563099730966435,62.57105415213083
61.72,58.373182733812946,61.48888423615472,62.57105415213083
61.92,58.373182733812946,61.44778485507758,62.57105415213083
62.66,58.373182733812946,61.40052823970346,62.57105415213083
63.02,58.373182733812946,61.96336091654153,62.57105415213083
62.54,58.373182733812946,61.94044173844713,62.57105415213083
61.73,58.373182733812946,61.58534331705315,62.57105415213083
62.68,58.373182733812946,61.171816663144305,62.57105415213083
61.02,58.373182733812946,62.99442536702647,62.57105415213083
61.59,58.373182733812946,60.3124136504607,62.57105415213083
61.83,58.373182733812946,62.43988865238872,62.57105415213083
61.65,58.373182733812946,61.50386924594812,62.57105415213083
62.92,58.373182733812946,61.81105882173197,62.57105415213083
62.47,58.373182733812946,62.32252181929692,62.57105415213083
61.83,58.373182733812946,61.29702341466205,62.57105415213083
61.84,58.373182733812946,61.365088192817396,62.57105415213083
62.22,58.373182733812946,61.55630863448426,62.57105415213083
62.12,58.373182733812946,62.52425074230959,62.57105415213083
62.68,58.373182733812946,61.95414908389552,62.57105415213083
62.24,58.373182733812946,62.26707084829928,62.57105415213083
61.52,58.373182733812946,61.44167767084365,62.57105415213083
61.04,58.373182733812946,61.279771837376835,62.57105415213083
60.97,58.373182733812946,61.172455570943626,62.57105415213083
61.18,58.373182733812946,61.690770568217964,62.57105415213083
62.39,58.373182733812946,61.640121654252575,62.57105415213083
60.26,58.373182733812946,62.26200612442844,62.57105415213083
44.87,58.373182733812946,58.3910504037305,62.57105415213083
28.62,58.373182733812946,31.689508886230914,62.57105415213083
24.14,58.373182733812946,29.32435314216188,62.57105415213083
35.57,58.373182733812946,30.703249615734073,62.57105415213083
58.94,58.373182733812946,57.770576478667245,62.57105415213083
60.11,58.373182733812946,62.91252807439439,62.57105415213083
59.62,58.373182733812946,59.2568965485002,62.57105415213083
58.24,58.373182733812946,59.98566884367196,62.57105415213083
59.81,58.373182733812946,58.28107296300724,62.57105415213083
58.98,58.373182733812946,60.14152280519304,62.57105415213083
59.72,58.373182733812946,58.7053506004321,62.57105415213083
60.17,58.373182733812946,60.05919133079128,62.57105415213083
59.94,58.373182733812946,59.01279398181874,62.57105415213083
62.91,58.373182733812946,59.52223578054417,62.57105415213083
62.73,58.373182733812946,62.167928014589585,62.57105415213083
61.76,58.373182733812946,60.80252758357302,62.57105415213083
61.75,58.373182733812946,60.35044669589867,62.57105415213083
61.51,58.373182733812946,60.67328480237028,62.57105415213083
61.42,58.373182733812946,61.87760223103867,62.57105415213083
61.16,58.373182733812946,61.895029306738245,62.57105415213083
61.02,58.373182733812946,61.125507011463554,62.57105415213083
61.18,58.373182733812946,61.15581942984907,62.57105415213083
62.44,58.373182733812946,61.226542989631874,62.57105415213083
62.6,58.373182733812946,62.257589928216966,62.57105415213083
44.39,58.373182733812946,61.47593047455424,62.57105415213083
26.82,58.373182733812946,27.765141497967363,62.57105415213083
27.33,58.373182733812946,27.846943962748323,62.57105415213083
22.71,58.373182733812946,38.03032110832067,62.57105415213083
48.91,58.373182733812946,41.630112755933204,62.57105415213083
62.4,58.373182733812946,60.09212273867829,62.57105415213083
62.37,58.373182733812946,61.109800749057385,62.57105415213083
61.9,58.373182733812946,60.98808553749438,62.57105415213083
61.89,58.373182733812946,63.46348474748775,62.57105415213083
60.26,58.373182733812946,60.761537537411066,62.57105415213083
61.1,58.373182733812946,59.62622059783809,62.57105415213083
60.3,58.373182733812946,62.24789816138041,62.57105415213083
44.55,58.373182733812946,60.35443872490333,62.57105415213083
63.13,58.373182733812946,31.72132886636336,62.57105415213083
63.1,58.373182733812946,70.6107624166911,62.57105415213083
61.63,58.373182733812946,60.62852932893815,62.57105415213083
62.56,58.373182733812946,57.14506436360101,62.57105415213083
61.92,58.373182733812946,61.602305799646864,62.57105415213083
61.28,58.373182733812946,61.80693164815927,62.57105415213083
61.21,58.373182733812946,61.279913069479996,62.57105415213083
61.02,58.373182733812946,61.23158886289378,62.57105415213083
61.32,58.373182733812946,61.52909222685604,62.57105415213083
62.68,58.373182733812946,61.60340195750917,62.57105415213083
63.49,58.373182733812946,62.312345946839045,62.57105415213083
42.18,58.373182733812946,62.23926006864365,62.57105415213083
26.42,58.373182733812946,25.35680005386248,62.57105415213083
22.44,58.373182733812946,28.410216320834397,62.57105415213083
23.72,58.373182733812946,27.586805303831774,62.57105415213083
49.43,58.373182733812946,47.69553140443706,62.57105415213083
62.36,58.373182733812946,56.18850406671769,62.57105415213083
62.79,58.373182733812946,61.24442318515911,62.57105415213083
62.65,58.373182733812946,63.08350107385816,62.57105415213083
62.08,58.373182733812946,63.89618590989256,62.57105415213083
61.51,58.373182733812946,60.8979080108308,62.57105415213083
61.1,58.373182733812946,61.45705761569729,62.57105415213083
61.72,58.373182733812946,61.59035028419537,62.57105415213083
62.81,58.373182733812946,62.35462806471319,62.57105415213083
63.78,58.373182733812946,62.61332053000816,62.57105415213083
63.9,58.373182733812946,62.670078669063535,62.57105415213083
61.64,58.373182733812946,62.20806083325467,62.57105415213083
62.66,58.373182733812946,59.49857955372831,62.57105415213083
61.87,58.373182733812946,63.32814936141086,62.57105415213083
61.51,58.373182733812946,62.00783800470002,62.57105415213083
60.94,58.373182733812946,61.87790455315789,62.57105415213083
61.03,58.373182733812946,60.80139357269926,62.57105415213083
61.13,58.373182733812946,61.81902795233861,62.57105415213083
62.76,58.373182733812946,61.32890522824477,62.57105415213083
62.96,58.373182733812946,62.65821986195507,62.57105415213083
44.42,58.373182733812946,61.49625487878077,62.57105415213083
26.72,58.373182733812946,27.177577848677174,62.57105415213083
23.26,58.373182733812946,27.855337800771643,62.57105415213083
23.95,58.373182733812946,29.158101971617324,62.57105415213083
31.62,58.373182733812946,45.57981723517577,62.57105415213083
59.38,58.373182733812946,52.40032706559041,62.57105415213083
61.11,58.373182733812946,59.527179379866276,62.57105415213083
62.02,58.373182733812946,61.318038061947014,62.57105415213083
61.61,58.373182733812946,62.092444976521755,62.57105415213083
61.52,58.373182733812946,61.75728095799628,62.57105415213083
62.37,58.373182733812946,60.25343444158473,62.57105415213083
62.21,58.373182733812946,61.85663529872914,62.57105415213083
62.62,58.373182733812946,61.64167479654481,62.57105415213083
63.72,58.373182733812946,62.09538851308065,62.57105415213083
63.23,58.373182733812946,62.745800288589116,62.57105415213083
62.27,58.373182733812946,62.09639268024286,62.57105415213083
61.52,58.373182733812946,61.446082931762646,62.57105415213083
61.94,58.373182733812946,61.42814987288364,62.57105415213083
61.42,58.373182733812946,62.96133778539676,62.57105415213083
61.14,58.373182733812946,61.81003062596149,62.57105415213083
60.92,58.373182733812946,61.46520791055594,62.57105415213083
61.16,58.373182733812946,60.92646046813712,62.57105415213083
62.66,58.373182733812946,61.51020723611989,62.57105415213083
63.72,58.373182733812946,62.46388029757495,62.57105415213083
47.71,58.373182733812946,62.41170168955629,62.57105415213083
32.06,58.373182733812946,31.418199387664966,62.57105415213083
23.65,58.373182733812946,29.688814584518756,62.57105415213083
24.03,58.373182733812946,27.43729615718008,62.57105415213083
30.92,58.373182733812946,42.58399656075126,62.57105415213083
61.73,58.373182733812946,51.29557391475844,62.57105415213083
62.68,58.373182733812946,60.32300188121105,62.57105415213083
61.39,58.373182733812946,62.97776058240502,62.57105415213083
61.14,58.373182733812946,61.63136213893537,62.57105415213083
61.37,58.373182733812946,61.912958125060655,62.57105415213083
60.82,58.373182733812946,61.433573579274466,62.57105415213083
61.38,58.373182733812946,61.19739468615179,62.57105415213083
62.62,58.373182733812946,61.53518007355467,62.57105415213083
63.3,58.373182733812946,62.09390864838702,62.57105415213083
63.08,58.373182733812946,62.20399483559813,62.57105415213083
62.59,58.373182733812946,61.51162430624336,62.57105415213083
63.02,58.373182733812946,61.51152982006081,62.57105415213083
61.99,58.373182733812946,62.80277446094136,62.57105415213083
62.27,58.373182733812946,61.78359779010502,62.57105415213083
61.22,58.373182733812946,62.76768764302829,62.57105415213083
61.02,58.373182733812946,61.03911960313165,62.57105415213083
60.92,58.373182733812946,61.85226153458319,62.57105415213083
61.55,58.373182733812946,61.217713075262346,62.57105415213083
62.39,58.373182733812946,62.05333134377681,62.57105415213083
62.84,58.373182733812946,61.8385907544533,62.57105415213083
63.08,58.373182733812946,61.761345731623145,62.57105415213083
62.22,58.373182733812946,61.79175440725146,62.57105415213083
61.42,58.373182733812946,61.15416824967745,62.57105415213083
60.7,58.373182733812946,61.17883602608017,62.57105415213083
60.82,58.373182733812946,61.153623920741545,62.57105415213083
61.27,58.373182733812946,61.98154619004147,62.57105415213083
60.8,58.373182733812946,61.759286902780424,62.57105415213083
60.61,58.373182733812946,60.6178984443127,62.57105415213083
60.55,58.373182733812946,60.42701122457443,62.57105415213083
60.92,58.373182733812946,60.45963777705632,62.57105415213083
60.53,58.373182733812946,61.090437938166666,62.57105415213083
61.48,58.373182733812946,60.2063923246618,62.57105415213083
62.38,58.373182733812946,61.33775975151805,62.57105415213083
62.22,58.373182733812946,61.438181597504716,62.57105415213083
62.34,58.373182733812946,61.13387941236856,62.57105415213083
62.88,58.373182733812946,61.282132253112984,62.57105415213083
62.27,58.373182733812946,62.09445193321255,62.57105415213083
61.29,58.373182733812946,61.67565376215345,62.57105415213083
61.23,58.373182733812946,60.84642639673368,62.57105415213083
61.15,58.373182733812946,61.6680247002147,62.57105415213083
60.86,58.373182733812946,61.80355600141632,62.57105415213083
61.02,58.373182733812946,61.27509918852956,62.57105415213083
61.62,58.373182733812946,61.065864636827584,62.57105415213083
61.82,58.373182733812946,61.44905992511008,62.57105415213083
61.91,58.373182733812946,61.23409871511739,62.57105415213083
62.59,58.373182733812946,61.15523872339704,62.57105415213083
62.19,58.373182733812946,61.83154589981756,62.57105415213083
60.85,58.373182733812946,61.31263224312251,62.57105415213083
62.22,58.373182733812946,60.0088597700029,62.57105415213083
60.02,58.373182733812946,62.68647774517071,62.57105415213083
59.77,58.373182733812946,58.88977369291184,62.57105415213083
61.47,58.373182733812946,60.39163076256349,62.57105415213083
61.58,58.373182733812946,61.73543340975404,62.57105415213083
61.91,58.373182733812946,61.48099473934521,62.57105415213083
61.36,58.373182733812946,60.95639671328674,62.57105415213083
61.43,58.373182733812946,59.973222252252214,62.57105415213083
61.29,58.373182733812946,61.34134306011908,62.57105415213083
62.15,58.373182733812946,61.108584867000936,62.57105415213083
61.52,58.373182733812946,62.2439156634519,62.57105415213083
61.85,58.373182733812946,60.73122662168279,62.57105415213083
61.72,58.373182733812946,61.67283586465597,62.57105415213083
61.29,58.373182733812946,61.09309311016712,62.57105415213083
60.88,58.373182733812946,61.33617272251234,62.57105415213083
60.92,58.373182733812946,60.84531803936514,62.57105415213083
61.16,58.373182733812946,61.27134246021661,62.57105415213083
61.81,58.373182733812946,61.34721619763445,62.57105415213083
59.11,58.373182733812946,61.59259857810147,62.57105415213083
43.44,58.373182733812946,56.73457804522877,62.57105415213083
32.17,58.373182733812946,31.19098098075868,62.57105415213083
31.22,58.373182733812946,36.349909927857965,62.57105415213083
26.11,58.373182733812946,45.817940360466594,62.57105415213083
59.93,58.373182733812946,45.132488073609885,62.57105415213083
60.61,58.373182733812946,64.96443648130426,62.57105415213083
60.64,58.373182733812946,56.73648689527307,62.57105415213083
61.5,58.373182733812946,59.06800853182669,62.57105415213083
62.68,58.373182733812946,62.46687760728524,62.57105415213083
61.22,58.373182733812946,61.45260344675031,62.57105415213083
61.38,58.373182733812946,59.728083538068354,62.57105415213083
61.3,58.373182733812946,61.11684091019984,62.57105415213083
61.51,58.373182733812946,61.04725983613643,62.57105415213083
61.06,58.373182733812946,62.052386134696945,62.57105415213083
62.14,58.373182733812946,60.648532795418426,62.57105415213083
61.21,58.373182733812946,62.11113338043459,62.57105415213083
61.78,58.373182733812946,60.35326558032481,62.57105415213083
62.02,58.373182733812946,61.86291585216832,62.57105415213083
61.51,58.373182733812946,61.243324278905725,62.57105415213083
60.93,58.373182733812946,61.3365059947938,62.57105415213083
61.0,58.373182733812946,60.602481226955284,62.57105415213083
61.18,58.373182733812946,61.300904788073375,62.57105415213083
62.42,58.373182733812946,61.47838329485625,62.57105415213083
58.98,58.373182733812946,62.29541415362949,62.57105415213083
42.8,58.373182733812946,55.64849785870998,62.57105415213083
31.37,58.373182733812946,30.090171776415577,62.57105415213083
27.78,58.373182733812946,36.2841976588403,62.57105415213083
54.58,58.373182733812946,38.05076546227723,62.57105415213083
61.62,58.373182733812946,62.726772383491856,62.57105415213083
61.74,58.373182733812946,59.67847872645908,62.57105415213083
61.71,58.373182733812946,60.91134768862368,62.57105415213083
62.06,58.373182733812946,62.29594899371734,62.57105415213083
61.81,58.373182733812946,60.9598007057919,62.57105415213083
60.85,58.373182733812946,61.27400345200898,62.57105415213083
62.09,58.373182733812946,60.481519604950186,62.57105415213083
61.48,58.373182733812946,62.407267306814724,62.57105415213083
61.47,58.373182733812946,61.02672798875048,62.57105415213083
63.3,58.373182733812946,61.55328999119939,62.57105415213083
63.03,58.373182733812946,62.60625267129766,62.57105415213083
62.08,58.373182733812946,61.83503108234696,62.57105415213083
62.12,58.373182733812946,61.10556119595147,62.57105415213083
61.6,58.373182733812946,61.63834027701463,62.57105415213083
61.36,58.373182733812946,61.9736131768713,62.57105415213083
60.88,58.373182733812946,61.97429206045475,62.57105415213083
60.99,58.373182733812946,61.07305246896272,62.57105415213083
61.24,58.373182733812946,61.50624181013885,62.57105415213083
62.27,58.373182733812946,61.30659256743144,62.57105415213083
63.53,58.373182733812946,62.0290886351567,62.57105415213083
45.16,58.373182733812946,62.3603839680001,62.57105415213083
31.18,58.373182733812946,27.858562378164528,62.57105415213083
28.38,58.373182733812946,30.93411499464088,62.57105415213083
34.95,58.373182733812946,38.44785675403175,62.57105415213083
35.68,58.373182733812946,61.66681784512189,62.57105415213083
62.57,58.373182733812946,46.69327182934911,62.57105415213083
62.35,58.373182733812946,62.425212674898276,62.57105415213083
65.04,58.373182733812946,59.762115972733,62.57105415213083
62.05,58.373182733812946,65.52922004187903,62.57105415213083
61.52,58.373182733812946,62.03367020861278,62.57105415213083
61.76,58.373182733812946,61.233195278625296,62.57105415213083
61.55,58.373182733812946,61.90628894883316,62.57105415213083
62.18,58.373182733812946,62.63951923374392,62.57105415213083
63.0,58.373182733812946,62.227556432435094,62.57105415213083
63.09,58.373182733812946,62.24331688868457,62.57105415213083
61.79,58.373182733812946,62.072573869748076,62.57105415213083
62.34,58.373182733812946,60.63447580976621,62.57105415213083
61.59,58.373182733812946,62.462187653227495,62.57105415213083
61.3,58.373182733812946,61.58759961164649,62.57105415213083
60.97,58.373182733812946,61.91268768817769,62.57105415213083
61.06,58.373182733812946,61.02913798623755,62.57105415213083
61.47,58.373182733812946,61.62463145483042,62.57105415213083
62.78,58.373182733812946,61.492221356133406,62.57105415213083
61.72,58.373182733812946,62.33613656336303,62.57105415213083
45.52,58.373182733812946,60.35854579521278,62.57105415213083
31.05,58.373182733812946,30.81323932182902,62.57105415213083
24.65,58.373182733812946,31.338154985789092,62.57105415213083
32.43,58.373182733812946,30.113381285325453,62.57105415213083
53.49,58.373182733812946,57.57154227555916,62.57105415213083
62.07,58.373182733812946,59.039029181450495,62.57105415213083
62.75,58.373182733812946,59.59031737691584,62.57105415213083
62.45,58.373182733812946,63.021219160126755,62.57105415213083
61.78,58.373182733812946,62.020822252548946,62.57105415213083
61.54,58.373182733812946,60.69627098108669,62.57105415213083
62.0,58.373182733812946,61.54145677759266,62.57105415213083
61.93,58.373182733812946,62.41332301064932,62.57105415213083
62.68,58.373182733812946,61.85814861871096,62.57105415213083
63.33,58.373182733812946,62.34111231313393,62.57105415213083
63.12,58.373182733812946,62.30719876542607,62.57105415213083
62.32,58.373182733812946,62.09133193129912,62.57105415213083
62.31,58.373182733812946,61.502233566223744,62.57105415213083
61.82,58.373182733812946,62.34607112114302,62.57105415213083
61.55,58.373182733812946,62.11327186820144,62.57105415213083
61.04,58.373182733812946,62.084819334116055,62.57105415213083
60.88,58.373182733812946,61.25013218446058,62.57105415213083
61.13,58.373182733812946,61.42354927556446,62.57105415213083
62.86,58.373182733812946,61.41793215104651,62.57105415213083
62.99,58.373182733812946,62.74447541430029,62.57105415213083
55.15,58.373182733812946,61.52338386752882,62.57105415213083
52.56,58.373182733812946,46.38958441818192,62.57105415213083
39.22,58.373182733812946,53.33499156673856,62.57105415213083
44.32,58.373182733812946,38.641479482053384,62.57105415213083
34.69,58.373182733812946,59.79430362712291,62.57105415213083
61.42,58.373182733812946,40.30809684431987,62.57105415213083
62.48,58.373182733812946,72.14521544481693,62.57105415213083
52.84,58.373182733812946,57.76453545788357,62.57105415213083
60.11,58.373182733812946,45.315198906152325,62.57105415213083
61.63,58.373182733812946,60.815325726100504,62.57105415213083
61.52,58.373182733812946,60.6800407665405,62.57105415213083
62.52,58.373182733812946,59.65353948229019,62.57105415213083
62.97,58.373182733812946,61.45792018783086,62.57105415213083
63.6,58.373182733812946,61.38720730746464,62.57105415213083
62.65,58.373182733812946,62.5989075872423,62.57105415213083
61.92,58.373182733812946,61.23965627372582,62.57105415213083
63.11,58.373182733812946,61.545888035412,62.57105415213083
62.52,58.373182733812946,63.44276274251396,62.57105415213083
